YEAR,MONTH,DAY,SCHEDULED_DEPARTURE,DISTANCE,HOUR
2015,6,20,0,0,6
2015,6,20,0,0,8
2015,6,20,0,0,9
2015,6,20,0,0,10
2015,6,20,0,0,11
2015,6,20,0,0,12
2015,6,20,0,0,13
2015,6,20,0,0,14
2015,6,20,0,0,15
2015,6,20,0,0,16
2015,6,20,0,0,17
2015,6,20,0,0,18
2015,6,20,0,0,19
2015,6,20,0,0,20
2015,6,20,0,0,21
2015,6,20,0,0,22
2015,6,20,0,0,23
2015,6,21,0,0,0
2015,6,21,0,0,1
2015,6,21,0,0,2
2015,6,21,0,0,3
2015,6,21,0,0,4
2015,6,21,0,0,5
2015,6,21,0,0,6
2015,6,21,0,0,8
2015,6,21,0,0,9
2015,6,21,0,0,10
2015,6,21,0,0,11
2015,6,21,0,0,12
2015,6,21,0,0,13
2015,6,21,0,0,14
2015,6,21,0,0,15
2015,6,21,0,0,16
2015,6,21,0,0,17
2015,6,21,0,0,18
2015,6,21,0,0,19
2015,6,21,0,0,20
2015,6,21,0,0,21
2015,6,21,0,0,22
2015,6,21,0,0,23
2015,6,22,0,0,0
2015,6,22,0,0,1
2015,6,22,0,0,2
2015,6,22,0,0,3
2015,6,22,0,0,4
2015,6,22,0,0,5
2015,6,22,0,0,6
2015,6,22,0,0,8
2015,6,22,0,0,9
2015,6,22,0,0,10
2015,6,22,0,0,11
2015,6,22,0,0,12
2015,6,22,0,0,13
2015,6,22,0,0,14
2015,6,22,0,0,15
2015,6,22,0,0,16
2015,6,22,0,0,17
2015,6,22,0,0,18
2015,6,22,0,0,19
2015,6,22,0,0,20
2015,6,22,0,0,21
2015,6,22,0,0,22
2015,6,22,0,0,23
2015,6,23,0,0,0
2015,6,23,0,0,1
2015,6,23,0,0,2
2015,6,23,0,0,3
2015,6,23,0,0,4
2015,6,23,0,0,5
2015,6,23,0,0,6
2015,6,23,0,0,8
2015,6,23,0,0,9
2015,6,23,0,0,10
2015,6,23,0,0,11
2015,6,23,0,0,12
2015,6,23,0,0,13
2015,6,23,0,0,14
2015,6,23,0,0,15
2015,6,23,0,0,16
2015,6,23,0,0,17
2015,6,23,0,0,18
2015,6,23,0,0,19
2015,6,23,0,0,20
2015,6,23,0,0,21
2015,6,23,0,0,22
2015,6,23,0,0,23
2015,6,24,0,0,0
2015,6,24,0,0,1
2015,6,24,0,0,2
2015,6,24,0,0,3
2015,6,24,0,0,4
2015,6,24,0,0,5
2015,6,24,0,0,6
2015,6,24,0,0,8
2015,6,24,0,0,9
2015,6,24,0,0,10
2015,6,24,0,0,11
2015,6,24,0,0,12
2015,6,24,0,0,13
2015,6,24,0,0,14
2015,6,24,0,0,15
2015,6,24,0,0,16
2015,6,24,0,0,17
2015,6,24,0,0,18
2015,6,24,0,0,19
2015,6,24,0,0,20
2015,6,24,0,0,21
2015,6,24,0,0,22
2015,6,24,0,0,23
2015,6,25,0,0,0
2015,6,25,0,0,1
2015,6,25,0,0,2
2015,6,25,0,0,3
2015,6,25,0,0,4
2015,6,25,0,0,5
2015,6,25,0,0,6
2015,6,25,0,0,8
2015,6,25,0,0,9
2015,6,25,0,0,10
2015,6,25,0,0,11
2015,6,25,0,0,12
2015,6,25,0,0,13
2015,6,25,0,0,14
2015,6,25,0,0,15
2015,6,25,0,0,16
2015,6,25,0,0,17
2015,6,25,0,0,18
2015,6,25,0,0,19
2015,6,25,0,0,20
2015,6,25,0,0,21
2015,6,25,0,0,22
2015,6,25,0,0,23
2015,6,26,0,0,0
2015,6,26,0,0,1
2015,6,26,0,0,2
2015,6,26,0,0,3
2015,6,26,0,0,4
2015,6,26,0,0,5
2015,6,26,0,0,6
2015,6,26,0,0,8
2015,6,26,0,0,9
2015,6,26,0,0,10
2015,6,26,0,0,11
2015,6,26,0,0,12
2015,6,26,0,0,13
2015,6,26,0,0,14
2015,6,26,0,0,15
2015,6,26,0,0,16
2015,6,26,0,0,17
2015,6,26,0,0,18
2015,6,26,0,0,19
2015,6,26,0,0,20
2015,6,26,0,0,21
2015,6,26,0,0,22
2015,6,26,0,0,23
2015,6,27,0,0,0
2015,6,27,0,0,1
2015,6,27,0,0,2
2015,6,27,0,0,3
2015,6,27,0,0,4
2015,6,27,0,0,5
2015,6,27,0,0,7
2015,6,27,0,0,8
2015,6,27,0,0,9
2015,6,27,0,0,10
2015,6,27,0,0,11
2015,6,27,0,0,12
2015,6,27,0,0,13
2015,6,27,0,0,14
2015,6,27,0,0,15
2015,6,27,0,0,16
2015,6,27,0,0,17
2015,6,27,0,0,18
2015,6,27,0,0,19
2015,6,27,0,0,20
2015,6,27,0,0,21
2015,6,27,0,0,22
2015,6,27,0,0,23
2015,6,28,0,0,0
2015,6,28,0,0,1
2015,6,28,0,0,2
2015,6,28,0,0,3
2015,6,28,0,0,4
2015,6,28,0,0,5
2015,6,28,0,0,6
2015,6,28,0,0,8
2015,6,28,0,0,9
2015,6,28,0,0,10
2015,6,28,0,0,11
2015,6,28,0,0,12
2015,6,28,0,0,13
2015,6,28,0,0,14
2015,6,28,0,0,15
2015,6,28,0,0,16
2015,6,28,0,0,17
2015,6,28,0,0,18
2015,6,28,0,0,19
2015,6,28,0,0,20
2015,6,28,0,0,21
2015,6,28,0,0,22
2015,6,28,0,0,23
2015,6,29,0,0,0
2015,6,29,0,0,1
2015,6,29,0,0,2
2015,6,29,0,0,3
2015,6,29,0,0,4
2015,6,29,0,0,5
2015,6,29,0,0,6
2015,6,29,0,0,8
2015,6,29,0,0,9
2015,6,29,0,0,10
2015,6,29,0,0,11
2015,6,29,0,0,12
2015,6,29,0,0,13
2015,6,29,0,0,14
2015,6,29,0,0,15
2015,6,29,0,0,16
2015,6,29,0,0,17
2015,6,29,0,0,18
2015,6,29,0,0,19
2015,6,29,0,0,20
2015,6,29,0,0,21
2015,6,29,0,0,22
2015,6,29,0,0,23
2015,6,30,0,0,0
2015,6,30,0,0,1
2015,6,30,0,0,2
2015,6,30,0,0,3
2015,6,30,0,0,4
2015,6,30,0,0,5
2015,6,30,0,0,6
2015,6,30,0,0,8
2015,6,30,0,0,9
2015,6,30,0,0,10
2015,6,30,0,0,11
2015,6,30,0,0,12
2015,6,30,0,0,13
2015,6,30,0,0,14
2015,6,30,0,0,15
2015,6,30,0,0,16
2015,6,30,0,0,17
2015,6,30,0,0,18
2015,6,30,0,0,19
2015,6,30,0,0,20
2015,6,30,0,0,21
2015,6,30,0,0,22
2015,6,30,0,0,23
2015,7,1,0,0,0
2015,7,1,0,0,1
2015,7,1,0,0,2
2015,7,1,0,0,3
2015,7,1,0,0,4
2015,7,1,0,0,5
2015,7,1,0,0,6
2015,7,1,0,0,8
2015,7,1,0,0,9
2015,7,1,0,0,10
2015,7,1,0,0,11
2015,7,1,0,0,12
2015,7,1,0,0,13
2015,7,1,0,0,14
2015,7,1,0,0,15
2015,7,1,0,0,16
2015,7,1,0,0,17
2015,7,1,0,0,18
2015,7,1,0,0,19
2015,7,1,0,0,20
2015,7,1,0,0,21
2015,7,1,0,0,22
2015,7,1,0,0,23
2015,7,2,0,0,0
2015,7,2,0,0,1
2015,7,2,0,0,2
2015,7,2,0,0,3
2015,7,2,0,0,4
2015,7,2,0,0,5
2015,7,2,0,0,7
2015,7,2,0,0,8
2015,7,2,0,0,9
2015,7,2,0,0,10
2015,7,2,0,0,11
2015,7,2,0,0,12
2015,7,2,0,0,13
2015,7,2,0,0,14
2015,7,2,0,0,15
2015,7,2,0,0,16
2015,7,2,0,0,17
2015,7,2,0,0,18
2015,7,2,0,0,19
2015,7,2,0,0,20
2015,7,2,0,0,21
2015,7,2,0,0,22
2015,7,2,0,0,23
2015,7,3,0,0,0
2015,7,3,0,0,1
2015,7,3,0,0,2
2015,7,3,0,0,3
2015,7,3,0,0,4
2015,7,3,0,0,5
2015,7,3,0,0,6
2015,7,3,0,0,8
2015,7,3,0,0,9
2015,7,3,0,0,10
2015,7,3,0,0,11
2015,7,3,0,0,12
2015,7,3,0,0,13
2015,7,3,0,0,14
2015,7,3,0,0,15
2015,7,3,0,0,16
2015,7,3,0,0,17
2015,7,3,0,0,18
2015,7,3,0,0,19
2015,7,3,0,0,20
2015,7,3,0,0,21
2015,7,3,0,0,22
2015,7,3,0,0,23
2015,7,4,0,0,0
2015,7,4,0,0,1
2015,7,4,0,0,2
2015,7,4,0,0,3
2015,7,4,0,0,4
2015,7,4,0,0,6
2015,7,4,0,0,7
2015,7,4,0,0,8
2015,7,4,0,0,9
2015,7,4,0,0,10
2015,7,4,0,0,11
2015,7,4,0,0,12
2015,7,4,0,0,13
2015,7,4,0,0,14
2015,7,4,0,0,15
2015,7,4,0,0,16
2015,7,4,0,0,17
2015,7,4,0,0,18
2015,7,4,0,0,19
2015,7,4,0,0,20
2015,7,4,0,0,21
2015,7,4,0,0,22
2015,7,4,0,0,23
2015,7,5,0,0,0
2015,7,5,0,0,1
2015,7,5,0,0,2
2015,7,5,0,0,3
2015,7,5,0,0,4
2015,7,5,0,0,5
2015,7,5,0,0,6
2015,7,5,0,0,8
2015,7,5,0,0,9
2015,7,5,0,0,10
2015,7,5,0,0,11
2015,7,5,0,0,12
2015,7,5,0,0,13
2015,7,5,0,0,14
2015,7,5,0,0,15
2015,7,5,0,0,16
2015,7,5,0,0,17
2015,7,5,0,0,18
2015,7,5,0,0,19
2015,7,5,0,0,20
2015,7,5,0,0,21
2015,7,5,0,0,22
2015,7,5,0,0,23
2015,7,6,0,0,0
2015,7,6,0,0,1
2015,7,6,0,0,2
2015,7,6,0,0,3
2015,7,6,0,0,4
2015,7,6,0,0,5
2015,7,6,0,0,7
2015,7,6,0,0,8
2015,7,6,0,0,9
2015,7,6,0,0,10
2015,7,6,0,0,11
2015,7,6,0,0,12
2015,7,6,0,0,13
2015,7,6,0,0,14
2015,7,6,0,0,15
2015,7,6,0,0,16
2015,7,6,0,0,17
2015,7,6,0,0,18
2015,7,6,0,0,19
2015,7,6,0,0,20
2015,7,6,0,0,21
2015,7,6,0,0,22
2015,7,6,0,0,23
2015,7,7,0,0,0
2015,7,7,0,0,1
2015,7,7,0,0,2
2015,7,7,0,0,3
2015,7,7,0,0,4
2015,7,7,0,0,5
2015,7,7,0,0,7
2015,7,7,0,0,8
2015,7,7,0,0,9
2015,7,7,0,0,10
2015,7,7,0,0,11
2015,7,7,0,0,12
2015,7,7,0,0,13
2015,7,7,0,0,14
2015,7,7,0,0,15
2015,7,7,0,0,16
2015,7,7,0,0,17
2015,7,7,0,0,18
2015,7,7,0,0,19
2015,7,7,0,0,20
2015,7,7,0,0,21
2015,7,7,0,0,22
2015,7,7,0,0,23
2015,7,8,0,0,0
2015,7,8,0,0,1
2015,7,8,0,0,2
2015,7,8,0,0,3
2015,7,8,0,0,4
2015,7,8,0,0,5
2015,7,8,0,0,7
2015,7,8,0,0,8
2015,7,8,0,0,9
2015,7,8,0,0,10
2015,7,8,0,0,11
2015,7,8,0,0,12
2015,7,8,0,0,13
2015,7,8,0,0,14
2015,7,8,0,0,15
2015,7,8,0,0,16
2015,7,8,0,0,17
2015,7,8,0,0,18
2015,7,8,0,0,19
2015,7,8,0,0,20
2015,7,8,0,0,21
2015,7,8,0,0,22
2015,7,8,0,0,23
2015,7,9,0,0,0
2015,7,9,0,0,1
2015,7,9,0,0,2
2015,7,9,0,0,3
2015,7,9,0,0,4
2015,7,9,0,0,5
2015,7,9,0,0,7
2015,7,9,0,0,8
2015,7,9,0,0,9
2015,7,9,0,0,10
2015,7,9,0,0,11
2015,7,9,0,0,12
2015,7,9,0,0,13
2015,7,9,0,0,14
2015,7,9,0,0,15
2015,7,9,0,0,16
2015,7,9,0,0,17
2015,7,9,0,0,18
2015,7,9,0,0,19
2015,7,9,0,0,20
2015,7,9,0,0,21
2015,7,9,0,0,22
2015,7,9,0,0,23
2015,7,10,0,0,0
2015,7,10,0,0,1
2015,7,10,0,0,2
2015,7,10,0,0,3
2015,7,10,0,0,4
2015,7,10,0,0,5
2015,7,10,0,0,7
2015,7,10,0,0,8
2015,7,10,0,0,9
2015,7,10,0,0,10
2015,7,10,0,0,11
2015,7,10,0,0,12
2015,7,10,0,0,13
2015,7,10,0,0,14
2015,7,10,0,0,15
2015,7,10,0,0,16
2015,7,10,0,0,17
2015,7,10,0,0,18
2015,7,10,0,0,19
2015,7,10,0,0,20
2015,7,10,0,0,21
2015,7,10,0,0,22
2015,7,10,0,0,23
2015,7,11,0,0,0
2015,7,11,0,0,1
2015,7,11,0,0,2
2015,7,11,0,0,3
2015,7,11,0,0,4
2015,7,11,0,0,5
2015,7,11,0,0,7
2015,7,11,0,0,8
2015,7,11,0,0,9
2015,7,11,0,0,10
2015,7,11,0,0,11
2015,7,11,0,0,12
2015,7,11,0,0,13
2015,7,11,0,0,14
2015,7,11,0,0,15
2015,7,11,0,0,16
2015,7,11,0,0,17
2015,7,11,0,0,18
2015,7,11,0,0,19
2015,7,11,0,0,20
2015,7,11,0,0,21
2015,7,11,0,0,22
2015,7,11,0,0,23
2015,7,12,0,0,0
2015,7,12,0,0,1
2015,7,12,0,0,2
2015,7,12,0,0,3
2015,7,12,0,0,4
2015,7,12,0,0,5
2015,7,12,0,0,6
2015,7,12,0,0,8
2015,7,12,0,0,9
2015,7,12,0,0,10
2015,7,12,0,0,11
2015,7,12,0,0,12
2015,7,12,0,0,13
2015,7,12,0,0,14
2015,7,12,0,0,15
2015,7,12,0,0,16
2015,7,12,0,0,17
2015,7,12,0,0,18
2015,7,12,0,0,19
2015,7,12,0,0,20
2015,7,12,0,0,21
2015,7,12,0,0,22
2015,7,12,0,0,23
2015,7,13,0,0,0
2015,7,13,0,0,1
2015,7,13,0,0,2
2015,7,13,0,0,3
2015,7,13,0,0,4
2015,7,13,0,0,5
2015,7,13,0,0,7
2015,7,13,0,0,8
2015,7,13,0,0,9
2015,7,13,0,0,10
2015,7,13,0,0,11
2015,7,13,0,0,12
2015,7,13,0,0,13
2015,7,13,0,0,14
2015,7,13,0,0,15
2015,7,13,0,0,16
2015,7,13,0,0,17
2015,7,13,0,0,18
2015,7,13,0,0,19
2015,7,13,0,0,20
2015,7,13,0,0,21
2015,7,13,0,0,22
2015,7,13,0,0,23
2015,7,14,0,0,0
2015,7,14,0,0,1
2015,7,14,0,0,2
2015,7,14,0,0,3
2015,7,14,0,0,4
2015,7,14,0,0,5
2015,7,14,0,0,7
2015,7,14,0,0,8
2015,7,14,0,0,9
2015,7,14,0,0,10
2015,7,14,0,0,11
2015,7,14,0,0,12
2015,7,14,0,0,13
2015,7,14,0,0,14
2015,7,14,0,0,15
2015,7,14,0,0,16
2015,7,14,0,0,17
2015,7,14,0,0,18
2015,7,14,0,0,19
2015,7,14,0,0,20
2015,7,14,0,0,21
2015,7,14,0,0,22
2015,7,14,0,0,23
2015,7,15,0,0,0
2015,7,15,0,0,1
2015,7,15,0,0,2
2015,7,15,0,0,3
2015,7,15,0,0,4
2015,7,15,0,0,5
2015,7,15,0,0,7
2015,7,15,0,0,8
2015,7,15,0,0,9
2015,7,15,0,0,10
2015,7,15,0,0,11
2015,7,15,0,0,12
2015,7,15,0,0,13
2015,7,15,0,0,14
2015,7,15,0,0,15
2015,7,15,0,0,16
2015,7,15,0,0,17
2015,7,15,0,0,18
2015,7,15,0,0,19
2015,7,15,0,0,20
2015,7,15,0,0,21
2015,7,15,0,0,22
2015,7,15,0,0,23
2015,7,16,0,0,0
2015,7,16,0,0,1
2015,7,16,0,0,2
2015,7,16,0,0,3
2015,7,16,0,0,4
2015,7,16,0,0,5
2015,7,16,0,0,7
2015,7,16,0,0,8
2015,7,16,0,0,9
2015,7,16,0,0,10
2015,7,16,0,0,11
2015,7,16,0,0,12
2015,7,16,0,0,13
2015,7,16,0,0,14
2015,7,16,0,0,15
2015,7,16,0,0,16
2015,7,16,0,0,17
2015,7,16,0,0,18
2015,7,16,0,0,19
2015,7,16,0,0,20
2015,7,16,0,0,21
2015,7,16,0,0,22
2015,7,16,0,0,23
2015,7,17,0,0,0
2015,7,17,0,0,1
2015,7,17,0,0,2
2015,7,17,0,0,3
2015,7,17,0,0,4
2015,7,17,0,0,5
2015,7,17,0,0,7
2015,7,17,0,0,8
2015,7,17,0,0,9
2015,7,17,0,0,10
2015,7,17,0,0,11
2015,7,17,0,0,12
2015,7,17,0,0,13
2015,7,17,0,0,14
2015,7,17,0,0,15
2015,7,17,0,0,16
2015,7,17,0,0,17
2015,7,17,0,0,18
2015,7,17,0,0,19
2015,7,17,0,0,20
2015,7,17,0,0,21
2015,7,17,0,0,22
2015,7,17,0,0,23
2015,7,18,0,0,0
2015,7,18,0,0,1
2015,7,18,0,0,2
2015,7,18,0,0,3
2015,7,18,0,0,4
2015,7,18,0,0,5
2015,7,18,0,0,7
2015,7,18,0,0,8
2015,7,18,0,0,9
2015,7,18,0,0,10
2015,7,18,0,0,11
2015,7,18,0,0,12
2015,7,18,0,0,13
2015,7,18,0,0,14
2015,7,18,0,0,15
2015,7,18,0,0,16
2015,7,18,0,0,17
2015,7,18,0,0,18
2015,7,18,0,0,19
2015,7,18,0,0,20
2015,7,18,0,0,21
2015,7,18,0,0,22
2015,7,18,0,0,23
2015,7,19,0,0,0
2015,7,19,0,0,1
2015,7,19,0,0,2
2015,7,19,0,0,3
2015,7,19,0,0,4
2015,7,19,0,0,5
2015,7,19,0,0,6
2015,7,19,0,0,8
2015,7,19,0,0,9
2015,7,19,0,0,10
2015,7,19,0,0,11
2015,7,19,0,0,12
2015,7,19,0,0,13
2015,7,19,0,0,14
2015,7,19,0,0,15
2015,7,19,0,0,16
2015,7,19,0,0,17
2015,7,19,0,0,18
2015,7,19,0,0,19
2015,7,19,0,0,20
2015,7,19,0,0,21
2015,7,19,0,0,22
2015,7,19,0,0,23
2015,7,20,0,0,0
2015,7,20,0,0,1
2015,7,20,0,0,2
2015,7,20,0,0,3
2015,7,20,0,0,4
2015,7,20,0,0,5
2015,7,20,0,0,7
2015,7,20,0,0,8
2015,7,20,0,0,9
2015,7,20,0,0,10
2015,7,20,0,0,11
2015,7,20,0,0,12
2015,7,20,0,0,13
2015,7,20,0,0,14
2015,7,20,0,0,15
2015,7,20,0,0,16
2015,7,20,0,0,17
2015,7,20,0,0,18
2015,7,20,0,0,19
2015,7,20,0,0,20
2015,7,20,0,0,21
2015,7,20,0,0,22
2015,7,20,0,0,23
2015,7,21,0,0,0
2015,7,21,0,0,1
2015,7,21,0,0,2
2015,7,21,0,0,3
2015,7,21,0,0,4
2015,7,21,0,0,5
2015,7,21,0,0,7
2015,7,21,0,0,8
2015,7,21,0,0,9
2015,7,21,0,0,10
2015,7,21,0,0,11
2015,7,21,0,0,12
2015,7,21,0,0,13
2015,7,21,0,0,14
2015,7,21,0,0,15
2015,7,21,0,0,16
2015,7,21,0,0,17
2015,7,21,0,0,18
2015,7,21,0,0,19
2015,7,21,0,0,20
2015,7,21,0,0,21
2015,7,21,0,0,22
2015,7,21,0,0,23
2015,7,22,0,0,0
2015,7,22,0,0,1
2015,7,22,0,0,2
2015,7,22,0,0,3
2015,7,22,0,0,4
2015,7,22,0,0,5
2015,7,22,0,0,7
2015,7,22,0,0,8
2015,7,22,0,0,9
2015,7,22,0,0,10
2015,7,22,0,0,11
2015,7,22,0,0,12
2015,7,22,0,0,13
2015,7,22,0,0,14
2015,7,22,0,0,15
2015,7,22,0,0,16
2015,7,22,0,0,17
2015,7,22,0,0,18
2015,7,22,0,0,19
2015,7,22,0,0,20
2015,7,22,0,0,21
2015,7,22,0,0,22
2015,7,22,0,0,23
2015,7,23,0,0,0
2015,7,23,0,0,1
2015,7,23,0,0,2
2015,7,23,0,0,3
2015,7,23,0,0,4
2015,7,23,0,0,5
2015,7,23,0,0,7
2015,7,23,0,0,8
2015,7,23,0,0,9
2015,7,23,0,0,10
2015,7,23,0,0,11
2015,7,23,0,0,12
2015,7,23,0,0,13
2015,7,23,0,0,14
2015,7,23,0,0,15
2015,7,23,0,0,16
2015,7,23,0,0,17
2015,7,23,0,0,18
2015,7,23,0,0,19
2015,7,23,0,0,20
2015,7,23,0,0,21
2015,7,23,0,0,22
2015,7,23,0,0,23
2015,7,24,0,0,0
2015,7,24,0,0,1
2015,7,24,0,0,2
2015,7,24,0,0,3
2015,7,24,0,0,4
2015,7,24,0,0,5
2015,7,24,0,0,7
2015,7,24,0,0,8
2015,7,24,0,0,9
2015,7,24,0,0,10
2015,7,24,0,0,11
2015,7,24,0,0,12
2015,7,24,0,0,13
2015,7,24,0,0,14
2015,7,24,0,0,15
2015,7,24,0,0,16
2015,7,24,0,0,17
2015,7,24,0,0,18
2015,7,24,0,0,19
2015,7,24,0,0,20
2015,7,24,0,0,21
2015,7,24,0,0,22
2015,7,24,0,0,23
2015,7,25,0,0,0
2015,7,25,0,0,1
2015,7,25,0,0,2
2015,7,25,0,0,3
2015,7,25,0,0,4
2015,7,25,0,0,5
2015,7,25,0,0,7
2015,7,25,0,0,8
2015,7,25,0,0,9
2015,7,25,0,0,10
2015,7,25,0,0,11
2015,7,25,0,0,12
2015,7,25,0,0,13
2015,7,25,0,0,14
2015,7,25,0,0,15
2015,7,25,0,0,16
2015,7,25,0,0,17
2015,7,25,0,0,18
2015,7,25,0,0,19
2015,7,25,0,0,20
2015,7,25,0,0,21
2015,7,25,0,0,22
2015,7,25,0,0,23
2015,7,26,0,0,0
2015,7,26,0,0,1
2015,7,26,0,0,2
2015,7,26,0,0,3
2015,7,26,0,0,4
2015,7,26,0,0,5
2015,7,26,0,0,6
2015,7,26,0,0,8
2015,7,26,0,0,9
2015,7,26,0,0,10
2015,7,26,0,0,11
2015,7,26,0,0,12
2015,7,26,0,0,13
2015,7,26,0,0,14
2015,7,26,0,0,15
2015,7,26,0,0,16
2015,7,26,0,0,17
2015,7,26,0,0,18
2015,7,26,0,0,19
2015,7,26,0,0,20
2015,7,26,0,0,21
2015,7,26,0,0,22
2015,7,26,0,0,23
2015,7,27,0,0,0
2015,7,27,0,0,1
2015,7,27,0,0,2
2015,7,27,0,0,3
2015,7,27,0,0,4
2015,7,27,0,0,5
2015,7,27,0,0,7
2015,7,27,0,0,8
2015,7,27,0,0,9
2015,7,27,0,0,10
2015,7,27,0,0,11
2015,7,27,0,0,12
2015,7,27,0,0,13
2015,7,27,0,0,14
2015,7,27,0,0,15
2015,7,27,0,0,16
2015,7,27,0,0,17
2015,7,27,0,0,18
2015,7,27,0,0,19
2015,7,27,0,0,20
2015,7,27,0,0,21
2015,7,27,0,0,22
2015,7,27,0,0,23
2015,7,28,0,0,0
2015,7,28,0,0,1
2015,7,28,0,0,2
2015,7,28,0,0,3
2015,7,28,0,0,4
2015,7,28,0,0,5
2015,7,28,0,0,7
2015,7,28,0,0,8
2015,7,28,0,0,9
2015,7,28,0,0,10
2015,7,28,0,0,11
2015,7,28,0,0,12
2015,7,28,0,0,13
2015,7,28,0,0,14
2015,7,28,0,0,15
2015,7,28,0,0,16
2015,7,28,0,0,17
2015,7,28,0,0,18
2015,7,28,0,0,19
2015,7,28,0,0,20
2015,7,28,0,0,21
2015,7,28,0,0,22
2015,7,28,0,0,23
2015,7,29,0,0,0
2015,7,29,0,0,1
2015,7,29,0,0,2
2015,7,29,0,0,3
2015,7,29,0,0,4
2015,7,29,0,0,5
2015,7,29,0,0,7
2015,7,29,0,0,8
2015,7,29,0,0,9
2015,7,29,0,0,10
2015,7,29,0,0,11
2015,7,29,0,0,12
2015,7,29,0,0,13
2015,7,29,0,0,14
2015,7,29,0,0,15
2015,7,29,0,0,16
2015,7,29,0,0,17
2015,7,29,0,0,18
2015,7,29,0,0,19
2015,7,29,0,0,20
2015,7,29,0,0,21
2015,7,29,0,0,22
2015,7,29,0,0,23
2015,7,30,0,0,0
2015,7,30,0,0,1
2015,7,30,0,0,2
2015,7,30,0,0,3
2015,7,30,0,0,4
2015,7,30,0,0,5
2015,7,30,0,0,7
2015,7,30,0,0,8
2015,7,30,0,0,9
2015,7,30,0,0,10
2015,7,30,0,0,11
2015,7,30,0,0,12
2015,7,30,0,0,13
2015,7,30,0,0,14
2015,7,30,0,0,15
2015,7,30,0,0,16
2015,7,30,0,0,17
2015,7,30,0,0,18
2015,7,30,0,0,19
2015,7,30,0,0,20
2015,7,30,0,0,21
2015,7,30,0,0,22
2015,7,30,0,0,23
2015,7,31,0,0,0
2015,7,31,0,0,1
2015,7,31,0,0,2
2015,7,31,0,0,3
2015,7,31,0,0,4
2015,7,31,0,0,5
2015,7,31,0,0,7
2015,7,31,0,0,8
2015,7,31,0,0,9
2015,7,31,0,0,10
2015,7,31,0,0,11
2015,7,31,0,0,12
2015,7,31,0,0,13
2015,7,31,0,0,14
2015,7,31,0,0,15
2015,7,31,0,0,16
2015,7,31,0,0,17
2015,7,31,0,0,18
2015,7,31,0,0,19
2015,7,31,0,0,20
2015,7,31,0,0,21
2015,7,31,0,0,22
2015,7,31,0,0,23
2015,8,1,0,0,0
2015,8,1,0,0,1
2015,8,1,0,0,2
2015,8,1,0,0,3
2015,8,1,0,0,4
2015,8,1,0,0,5
2015,8,1,0,0,7
2015,8,1,0,0,8
2015,8,1,0,0,9
2015,8,1,0,0,10
2015,8,1,0,0,11
2015,8,1,0,0,12
2015,8,1,0,0,13
2015,8,1,0,0,14
2015,8,1,0,0,15
2015,8,1,0,0,16
2015,8,1,0,0,17
2015,8,1,0,0,18
2015,8,1,0,0,19
2015,8,1,0,0,20
2015,8,1,0,0,21
2015,8,1,0,0,22
2015,8,1,0,0,23
2015,8,2,0,0,0
2015,8,2,0,0,1
2015,8,2,0,0,2
2015,8,2,0,0,3
2015,8,2,0,0,4
2015,8,2,0,0,5
2015,8,2,0,0,6
2015,8,2,0,0,8
2015,8,2,0,0,9
2015,8,2,0,0,10
2015,8,2,0,0,11
2015,8,2,0,0,12
2015,8,2,0,0,13
2015,8,2,0,0,14
2015,8,2,0,0,15
2015,8,2,0,0,16
2015,8,2,0,0,17
2015,8,2,0,0,18
2015,8,2,0,0,19
2015,8,2,0,0,20
2015,8,2,0,0,21
2015,8,2,0,0,22
2015,8,2,0,0,23
2015,8,3,0,0,0
2015,8,3,0,0,1
2015,8,3,0,0,2
2015,8,3,0,0,3
2015,8,3,0,0,4
2015,8,3,0,0,5
2015,8,3,0,0,7
2015,8,3,0,0,8
2015,8,3,0,0,9
2015,8,3,0,0,10
2015,8,3,0,0,11
2015,8,3,0,0,12
2015,8,3,0,0,13
2015,8,3,0,0,14
2015,8,3,0,0,15
2015,8,3,0,0,16
2015,8,3,0,0,17
2015,8,3,0,0,18
2015,8,3,0,0,19
2015,8,3,0,0,20
2015,8,3,0,0,21
2015,8,3,0,0,22
2015,8,3,0,0,23
2015,8,4,0,0,0
2015,8,4,0,0,1
2015,8,4,0,0,2
2015,8,4,0,0,3
2015,8,4,0,0,4
2015,8,4,0,0,5
2015,8,4,0,0,7
2015,8,4,0,0,8
2015,8,4,0,0,9
2015,8,4,0,0,10
2015,8,4,0,0,11
2015,8,4,0,0,12
2015,8,4,0,0,13
2015,8,4,0,0,14
2015,8,4,0,0,15
2015,8,4,0,0,16
2015,8,4,0,0,17
2015,8,4,0,0,18
2015,8,4,0,0,19
2015,8,4,0,0,20
2015,8,4,0,0,21
2015,8,4,0,0,22
2015,8,4,0,0,23
2015,8,5,0,0,0
2015,8,5,0,0,1
2015,8,5,0,0,2
2015,8,5,0,0,3
2015,8,5,0,0,4
2015,8,5,0,0,5
2015,8,5,0,0,7
2015,8,5,0,0,8
2015,8,5,0,0,9
2015,8,5,0,0,10
2015,8,5,0,0,11
2015,8,5,0,0,12
2015,8,5,0,0,13
2015,8,5,0,0,14
2015,8,5,0,0,15
2015,8,5,0,0,16
2015,8,5,0,0,17
2015,8,5,0,0,18
2015,8,5,0,0,19
2015,8,5,0,0,20
2015,8,5,0,0,21
